gateway_id,connector_id,protocol,point_id,point_name,point_type,point_specification,writable,interval,unit,max_pres_value,min_pres_value,labels,scale,device_id,device_name,device_type,site,building,floor,installation_area,target_area,panel,tags,supplier,owner,description,local_id,device_id_bacnet,instance_no_bacnet,object_type_bacnet
gw-001,bacnet-01,bacnet,BN-01-AI-063,CO2濃度,CO2濃度,Measurement,false,5,ppm,5000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,63",1001,63,analogInput
gw-001,opcua-01,opcua,UA-F-0063,CO2濃度,CO2濃度,Measurement,true,5,ppm,5000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0063,,,
gw-001,bacnet-01,bacnet,BN-01-AI-064,差圧,差圧,Measurement,false,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,64",1001,64,analogInput
gw-001,opcua-01,opcua,UA-F-0064,差圧,差圧,Measurement,true,5,Pa,1000,-1000,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0064,,,
gw-001,bacnet-01,bacnet,BN-01-AI-065,風量,流量,Measurement,false,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,65",1001,65,analogInput
gw-001,opcua-01,opcua,UA-F-0065,風量,流量,Measurement,true,5,m3/h,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0065,,,
gw-001,bacnet-01,bacnet,BN-01-AI-066,電力,電力,Measurement,false,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,66",1001,66,analogInput
gw-001,opcua-01,opcua,UA-F-0066,電力,電力,Measurement,true,5,kW,1000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0066,,,
gw-001,bacnet-01,bacnet,BN-01-AI-067,電力量,電力量,Metering,false,5,kWh,999999,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,67",1001,67,analogInput
gw-001,opcua-01,opcua,UA-F-0067,電力量,電力量,Metering,true,5,kWh,999999,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0067,,,
gw-001,bacnet-01,bacnet,BN-01-AI-068,照度,照度,Measurement,false,5,lux,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,68",1001,68,analogInput
gw-001,opcua-01,opcua,UA-F-0068,照度,照度,Measurement,true,5,lux,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0068,,,
gw-001,bacnet-01,bacnet,BN-01-AI-069,温度,温度,Measurement,false,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,69",1001,69,analogInput
gw-001,opcua-01,opcua,UA-F-0069,風速,風速,Measurement,true,5,m/s,50,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0069,,,
gw-001,bacnet-01,bacnet,BN-01-AI-070,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,70",1001,70,analogInput
gw-001,opcua-01,opcua,UA-F-0070,圧力,圧力,Measurement,true,5,bar,10,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0070,,,
gw-001,bacnet-01,bacnet,BN-01-AI-071,温度,温度,Measurement,false,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,71",1001,71,analogInput
gw-001,opcua-01,opcua,UA-F-0071,温度,温度,Measurement,true,5,degC,50,-10,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0071,,,
gw-001,bacnet-01,bacnet,BN-01-AI-072,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,72",1001,72,analogInput
gw-001,opcua-01,opcua,UA-F-0072,湿度,湿度,Measurement,true,5,%RH,100,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0072,,,
gw-001,bacnet-01,bacnet,BN-01-AI-073,CO2濃度,CO2濃度,Measurement,false,5,ppm,5000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,73",1001,73,analogInput
gw-001,opcua-01,opcua,UA-F-0073,CO2濃度,CO2濃度,Measurement,true,5,ppm,5000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0073,,,
gw-001,bacnet-01,bacnet,BN-01-AI-074,差圧,差圧,Measurement,false,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,74",1001,74,analogInput
gw-001,opcua-01,opcua,UA-F-0074,差圧,差圧,Measurement,true,5,Pa,1000,-1000,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0074,,,
gw-001,bacnet-01,bacnet,BN-01-AI-075,風量,流量,Measurement,false,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,75",1001,75,analogInput
gw-001,opcua-01,opcua,UA-F-0075,風量,流量,Measurement,true,5,m3/h,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0075,,,
gw-001,bacnet-01,bacnet,BN-01-AI-076,電力,電力,Measurement,false,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,76",1001,76,analogInput
gw-001,opcua-01,opcua,UA-F-0076,電力,電力,Measurement,true,5,kW,1000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0076,,,
gw-001,bacnet-01,bacnet,BN-01-AI-077,電力量,電力量,Metering,false,5,kWh,999999,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,77",1001,77,analogInput
gw-001,opcua-01,opcua,UA-F-0077,電力量,電力量,Metering,true,5,kWh,999999,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0077,,,
gw-001,bacnet-01,bacnet,BN-01-AI-078,照度,照度,Measurement,false,5,lux,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,78",1001,78,analogInput
gw-001,opcua-01,opcua,UA-F-0078,照度,照度,Measurement,true,5,lux,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0078,,,
gw-001,bacnet-01,bacnet,BN-01-AI-079,温度,温度,Measurement,false,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,79",1001,79,analogInput
gw-001,opcua-01,opcua,UA-F-0079,風速,風速,Measurement,true,5,m/s,50,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0079,,,
gw-001,bacnet-01,bacnet,BN-01-AI-080,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,80",1001,80,analogInput
gw-001,opcua-01,opcua,UA-F-0080,圧力,圧力,Measurement,true,5,bar,10,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0080,,,
gw-001,bacnet-01,bacnet,BN-01-AI-081,温度,温度,Measurement,false,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,81",1001,81,analogInput
gw-001,opcua-01,opcua,UA-F-0081,温度,温度,Measurement,true,5,degC,50,-10,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0081,,,
gw-001,bacnet-01,bacnet,BN-01-AI-082,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,82",1001,82,analogInput
gw-001,opcua-01,opcua,UA-F-0082,湿度,湿度,Measurement,true,5,%RH,100,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0082,,,
gw-001,bacnet-01,bacnet,BN-01-AI-083,CO2濃度,CO2濃度,Measurement,false,5,ppm,5000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,83",1001,83,analogInput
gw-001,opcua-01,opcua,UA-F-0083,CO2濃度,CO2濃度,Measurement,true,5,ppm,5000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0083,,,
gw-001,bacnet-01,bacnet,BN-01-AI-084,差圧,差圧,Measurement,false,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,84",1001,84,analogInput
gw-001,opcua-01,opcua,UA-F-0084,差圧,差圧,Measurement,true,5,Pa,1000,-1000,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0084,,,
gw-001,bacnet-01,bacnet,BN-01-AI-085,風量,流量,Measurement,false,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,85",1001,85,analogInput
gw-001,opcua-01,opcua,UA-F-0085,風量,流量,Measurement,true,5,m3/h,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0085,,,
gw-001,bacnet-01,bacnet,BN-01-AI-086,電力,電力,Measurement,false,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,86",1001,86,analogInput
gw-001,opcua-01,opcua,UA-F-0086,電力,電力,Measurement,true,5,kW,1000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0086,,,
gw-001,bacnet-01,bacnet,BN-01-AI-087,電力量,電力量,Metering,false,5,kWh,999999,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,87",1001,87,analogInput
gw-001,opcua-01,opcua,UA-F-0087,電力量,電力量,Metering,true,5,kWh,999999,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0087,,,
gw-001,bacnet-01,bacnet,BN-01-AI-088,照度,照度,Measurement,false,5,lux,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,88",1001,88,analogInput
gw-001,opcua-01,opcua,UA-F-0088,照度,照度,Measurement,true,5,lux,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0088,,,
gw-001,bacnet-01,bacnet,BN-01-AI-089,温度,温度,Measurement,false,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,89",1001,89,analogInput
gw-001,opcua-01,opcua,UA-F-0089,風速,風速,Measurement,true,5,m/s,50,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0089,,,
gw-001,bacnet-01,bacnet,BN-01-AI-090,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,90",1001,90,analogInput
gw-001,opcua-01,opcua,UA-F-0090,圧力,圧力,Measurement,true,5,bar,10,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0090,,,
gw-001,bacnet-01,bacnet,BN-01-AI-091,温度,温度,Measurement,false,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,91",1001,91,analogInput
gw-001,opcua-01,opcua,UA-F-0091,温度,温度,Measurement,true,5,degC,50,-10,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0091,,,
gw-001,bacnet-01,bacnet,BN-01-AI-092,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,92",1001,92,analogInput
gw-001,opcua-01,opcua,UA-F-0092,湿度,湿度,Measurement,true,5,%RH,100,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0092,,,
gw-001,bacnet-01,bacnet,BN-01-AI-093,CO2濃度,CO2濃度,Measurement,false,5,ppm,5000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,93",1001,93,analogInput
gw-001,opcua-01,opcua,UA-F-0093,CO2濃度,CO2濃度,Measurement,true,5,ppm,5000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0093,,,
gw-001,bacnet-01,bacnet,BN-01-AI-094,差圧,差圧,Measurement,false,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,94",1001,94,analogInput
gw-001,opcua-01,opcua,UA-F-0094,差圧,差圧,Measurement,true,5,Pa,1000,-1000,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0094,,,
gw-001,bacnet-01,bacnet,BN-01-AI-095,風量,流量,Measurement,false,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,95",1001,95,analogInput
gw-001,opcua-01,opcua,UA-F-0095,風量,流量,Measurement,true,5,m3/h,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0095,,,
gw-001,bacnet-01,bacnet,BN-01-AI-096,電力,電力,Measurement,false,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,96",1001,96,analogInput
gw-001,opcua-01,opcua,UA-F-0096,電力,電力,Measurement,true,5,kW,1000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0096,,,
gw-001,bacnet-01,bacnet,BN-01-AI-097,電力量,電力量,Metering,false,5,kWh,999999,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,97",1001,97,analogInput
gw-001,opcua-01,opcua,UA-F-0097,電力量,電力量,Metering,true,5,kWh,999999,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0097,,,
gw-001,bacnet-01,bacnet,BN-01-AI-098,照度,照度,Measurement,false,5,lux,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,98",1001,98,analogInput
gw-001,opcua-01,opcua,UA-F-0098,照度,照度,Measurement,true,5,lux,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0098,,,
gw-001,bacnet-01,bacnet,BN-01-AI-099,温度,温度,Measurement,false,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,99",1001,99,analogInput
gw-001,opcua-01,opcua,UA-F-0099,風速,風速,Measurement,true,5,m/s,50,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0099,,,
gw-001,bacnet-01,bacnet,BN-01-AI-100,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogInput,100",1001,100,analogInput
gw-001,opcua-01,opcua,UA-F-0100,圧力,圧力,Measurement,true,5,bar,10,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0100,,,
gw-001,bacnet-01,bacnet,BN-01-AO-001,温度,温度,Setpoint,true,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,1",1001,1,analogOutput
gw-001,opcua-01,opcua,UA-F-0101,温度,温度,Measurement,false,5,degC,50,-10,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0101,,,
gw-001,bacnet-01,bacnet,BN-01-AO-002,開度,開度,Setpoint,true,5,%,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,2",1001,2,analogOutput
gw-001,opcua-01,opcua,UA-F-0102,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0102,,,
gw-001,bacnet-01,bacnet,BN-01-AO-003,差圧,差圧,Setpoint,true,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,3",1001,3,analogOutput
gw-001,opcua-01,opcua,UA-F-0103,CO2濃度,CO2濃度,Measurement,false,5,ppm,5000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0103,,,
gw-001,bacnet-01,bacnet,BN-01-AO-004,風量,流量,Setpoint,true,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,4",1001,4,analogOutput
gw-001,opcua-01,opcua,UA-F-0104,差圧,差圧,Measurement,false,5,Pa,1000,-1000,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0104,,,
gw-001,bacnet-01,bacnet,BN-01-AO-005,電力,電力,Setpoint,true,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,5",1001,5,analogOutput
gw-001,opcua-01,opcua,UA-F-0105,風量,流量,Measurement,false,5,m3/h,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0105,,,
gw-001,bacnet-01,bacnet,BN-01-AO-006,温度,温度,Setpoint,true,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,6",1001,6,analogOutput
gw-001,opcua-01,opcua,UA-F-0106,電力,電力,Measurement,false,5,kW,1000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0106,,,
gw-001,bacnet-01,bacnet,BN-01-AO-007,開度,開度,Setpoint,true,5,%,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,7",1001,7,analogOutput
gw-001,opcua-01,opcua,UA-F-0107,電力量,電力量,Metering,false,5,kWh,999999,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0107,,,
gw-001,bacnet-01,bacnet,BN-01-AO-008,差圧,差圧,Setpoint,true,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,8",1001,8,analogOutput
gw-001,opcua-01,opcua,UA-F-0108,照度,照度,Measurement,false,5,lux,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0108,,,
gw-001,bacnet-01,bacnet,BN-01-AO-009,風量,流量,Setpoint,true,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,9",1001,9,analogOutput
gw-001,opcua-01,opcua,UA-F-0109,風速,風速,Measurement,false,5,m/s,50,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0109,,,
gw-001,bacnet-01,bacnet,BN-01-AO-010,電力,電力,Setpoint,true,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,10",1001,10,analogOutput
gw-001,opcua-01,opcua,UA-F-0110,圧力,圧力,Measurement,false,5,bar,10,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0110,,,
gw-001,bacnet-01,bacnet,BN-01-AO-011,温度,温度,Setpoint,true,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,11",1001,11,analogOutput
gw-001,opcua-01,opcua,UA-F-0111,温度,温度,Measurement,false,5,degC,50,-10,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0111,,,
gw-001,bacnet-01,bacnet,BN-01-AO-012,開度,開度,Setpoint,true,5,%,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,12",1001,12,analogOutput
gw-001,opcua-01,opcua,UA-F-0112,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0112,,,
gw-001,bacnet-01,bacnet,BN-01-AO-013,差圧,差圧,Setpoint,true,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,13",1001,13,analogOutput
gw-001,opcua-01,opcua,UA-F-0113,CO2濃度,CO2濃度,Measurement,false,5,ppm,5000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0113,,,
gw-001,bacnet-01,bacnet,BN-01-AO-014,風量,流量,Setpoint,true,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,14",1001,14,analogOutput
gw-001,opcua-01,opcua,UA-F-0114,差圧,差圧,Measurement,false,5,Pa,1000,-1000,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0114,,,
gw-001,bacnet-01,bacnet,BN-01-AO-015,電力,電力,Setpoint,true,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,15",1001,15,analogOutput
gw-001,opcua-01,opcua,UA-F-0115,風量,流量,Measurement,false,5,m3/h,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0115,,,
gw-001,bacnet-01,bacnet,BN-01-AO-016,温度,温度,Setpoint,true,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,16",1001,16,analogOutput
gw-001,opcua-01,opcua,UA-F-0116,電力,電力,Measurement,false,5,kW,1000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0116,,,
gw-001,bacnet-01,bacnet,BN-01-AO-017,開度,開度,Setpoint,true,5,%,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,17",1001,17,analogOutput
gw-001,opcua-01,opcua,UA-F-0117,電力量,電力量,Metering,false,5,kWh,999999,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0117,,,
gw-001,bacnet-01,bacnet,BN-01-AO-018,差圧,差圧,Setpoint,true,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,18",1001,18,analogOutput
gw-001,opcua-01,opcua,UA-F-0118,照度,照度,Measurement,false,5,lux,10000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0118,,,
gw-001,bacnet-01,bacnet,BN-01-AO-019,風量,流量,Setpoint,true,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,19",1001,19,analogOutput
gw-001,opcua-01,opcua,UA-F-0119,風速,風速,Measurement,false,5,m/s,50,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0119,,,
gw-001,bacnet-01,bacnet,BN-01-AO-020,電力,電力,Setpoint,true,5,kW,1000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,20",1001,20,analogOutput
gw-001,opcua-01,opcua,UA-F-0120,圧力,圧力,Measurement,false,5,bar,10,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0120,,,
gw-001,bacnet-01,bacnet,BN-01-AO-021,温度,温度,Setpoint,true,5,degC,50,-10,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,21",1001,21,analogOutput
gw-001,opcua-01,opcua,UA-F-0121,温度,温度,Measurement,false,5,degC,50,-10,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0121,,,
gw-001,bacnet-01,bacnet,BN-01-AO-022,開度,開度,Setpoint,true,5,%,100,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,22",1001,22,analogOutput
gw-001,opcua-01,opcua,UA-F-0122,湿度,湿度,Measurement,false,5,%RH,100,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0122,,,
gw-001,bacnet-01,bacnet,BN-01-AO-023,差圧,差圧,Setpoint,true,5,Pa,1000,-1000,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,23",1001,23,analogOutput
gw-001,opcua-01,opcua,UA-F-0123,CO2濃度,CO2濃度,Measurement,false,5,ppm,5000,0,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0123,,,
gw-001,bacnet-01,bacnet,BN-01-AO-024,風量,流量,Setpoint,true,5,m3/h,10000,0,,1.0,ahu-01,AHU-01,AHU,Site01,Building01,1F,Area01,,,,,,,"analogOutput,24",1001,24,analogOutput
gw-001,opcua-01,opcua,UA-F-0124,差圧,差圧,Measurement,false,5,Pa,1000,-1000,,1.0,opcua-server,OPCUA Server,Server,Site01,Building01,1F,Area01,,,,,,,ns=2;s=UA-F-0124,,,
